,transit_timestamp,station_complex_id,borough,ridership,latitude,longitude,normalized_ridership,ridership_index
7580,04/11/2023 02:00:00 PM,359,Brooklyn,41,40.632835,-73.94764,0.37962962962962965,0.37962962962962965
7581,04/13/2023 06:00:00 AM,359,Brooklyn,42,40.632835,-73.94764,0.19444444444444445,0.19444444444444445
7582,10/18/2023 01:00:00 PM,359,Brooklyn,78,40.632835,-73.94764,1.0,1.0
7583,04/04/2023 08:00:00 AM,359,Brooklyn,82,40.632835,-73.94764,0.15471698113207547,0.15471698113207547
7584,02/25/2023 05:00:00 PM,359,Brooklyn,44,40.632835,-73.94764,0.7857142857142857,0.7857142857142857
7585,02/20/2023 03:00:00 PM,359,Brooklyn,8,40.632835,-73.94764,0.24242424242424243,0.24242424242424243
7586,01/06/2023 05:00:00 PM,359,Brooklyn,18,40.632835,-73.94764,0.2535211267605634,0.2535211267605634
7587,06/18/2023 11:00:00 AM,359,Brooklyn,21,40.632835,-73.94764,0.12352941176470589,0.12352941176470589
7588,05/06/2023 12:00:00 PM,359,Brooklyn,54,40.632835,-73.94764,0.4909090909090909,0.4909090909090909
7589,06/26/2023 06:00:00 AM,359,Brooklyn,55,40.632835,-73.94764,1.0,1.0
7590,05/22/2023 04:00:00 AM,359,Brooklyn,16,40.632835,-73.94764,1.0,1.0
7591,02/25/2023 03:00:00 PM,359,Brooklyn,35,40.632835,-73.94764,0.660377358490566,0.660377358490566
7592,08/15/2023 03:00:00 PM,359,Brooklyn,6,40.632835,-73.94764,0.06593406593406594,0.06593406593406594
7593,03/02/2023 04:00:00 PM,359,Brooklyn,66,40.632835,-73.94764,0.4342105263157895,0.4342105263157895
7594,01/03/2023 01:00:00 PM,359,Brooklyn,64,40.632835,-73.94764,0.6153846153846154,0.6153846153846154
7595,08/24/2023 01:00:00 PM,359,Brooklyn,39,40.632835,-73.94764,0.3786407766990291,0.3786407766990291
7596,04/01/2023 09:00:00 PM,359,Brooklyn,8,40.632835,-73.94764,0.09876543209876543,0.09876543209876543
7597,03/27/2023 03:00:00 AM,359,Brooklyn,4,40.632835,-73.94764,1.0,1.0
7598,06/08/2023 08:00:00 PM,359,Brooklyn,13,40.632835,-73.94764,0.7647058823529411,0.7647058823529411
7599,01/10/2023 01:00:00 PM,359,Brooklyn,51,40.632835,-73.94764,0.36428571428571427,0.36428571428571427
7600,08/08/2023 08:00:00 AM,359,Brooklyn,53,40.632835,-73.94764,0.381294964028777,0.381294964028777
7601,02/16/2024 12:00:00 PM,464,Queens,253,40.742626,-73.95358,1.0,1.0
7602,08/29/2023 07:00:00 PM,359,Brooklyn,5,40.632835,-73.94764,0.08064516129032258,0.08064516129032258
7603,04/19/2023 06:00:00 AM,359,Brooklyn,165,40.632835,-73.94764,0.565068493150685,0.565068493150685
7604,05/04/2023 10:00:00 AM,359,Brooklyn,67,40.632835,-73.94764,0.29004329004329005,0.29004329004329005
7605,08/11/2023 05:00:00 PM,359,Brooklyn,9,40.632835,-73.94764,1.0,1.0
7606,07/19/2023 07:00:00 AM,359,Brooklyn,69,40.632835,-73.94764,0.5609756097560976,0.5609756097560976
7607,01/16/2023 01:00:00 AM,359,Brooklyn,1,40.632835,-73.94764,0.2,0.2
7608,01/08/2023 10:00:00 PM,359,Brooklyn,2,40.632835,-73.94764,1.0,1.0
7609,02/10/2023 07:00:00 AM,359,Brooklyn,73,40.632835,-73.94764,0.11812297734627832,0.11812297734627832
7610,02/06/2023 10:00:00 PM,359,Brooklyn,15,40.632835,-73.94764,0.9375,0.9375
7611,05/06/2023 09:00:00 PM,359,Brooklyn,8,40.632835,-73.94764,1.0,1.0
7612,02/14/2023 03:00:00 AM,359,Brooklyn,3,40.632835,-73.94764,0.5,0.5
7613,04/25/2023 10:00:00 AM,359,Brooklyn,49,40.632835,-73.94764,0.4336283185840708,0.4336283185840708
7614,06/05/2023 06:00:00 AM,359,Brooklyn,72,40.632835,-73.94764,0.6,0.6
7615,05/27/2023 06:00:00 PM,359,Brooklyn,27,40.632835,-73.94764,0.6428571428571429,0.6428571428571429
7616,04/16/2023 03:00:00 PM,359,Brooklyn,26,40.632835,-73.94764,0.17218543046357615,0.17218543046357615
7617,03/21/2023 08:00:00 PM,359,Brooklyn,36,40.632835,-73.94764,0.6206896551724138,0.6206896551724138
7618,04/07/2023 07:00:00 PM,359,Brooklyn,7,40.632835,-73.94764,0.2,0.2
7619,07/06/2023 02:00:00 PM,359,Brooklyn,4,40.632835,-73.94764,0.07407407407407407,0.07407407407407407
